Node,Cost
249835,27
85966,17
54523,16
44570,16
117800,15
64445,18
129372,18
57123,21
203524,22
30142,11
205000,23
100271,17
24962,13
140387,22
48657,15
185876,20
154041,23
62868,21
15259,17
37293,20
163772,24
258258,31
53694,18
59343,20
3755,8
211395,21
146703,21
112796,18
115261,18
64264,19
167674,22
167835,24
174126,22
259794,29
106095,21
26505,17
159595,24
221340,24
74946,20
12015,13
77565,18
67796,19
57689,13
196429,22
217147,24
94578,16
115369,19
31118,20
235588,27
225569,24
183901,24
92733,19
96106,22
73904,21
37183,12
70424,18
160648,22
156696,21
243943,25
139304,20
244130,25
162877,23
204243,23
250311,27
43406,18
186514,23
35564,16
22352,17
200751,24
228535,25
180683,19
85791,15
29582,16
210040,28
39743,17
100787,19
141193,19
23828,14
141726,20
195742,23
184602,23
147836,20
183696,22
123106,17
91529,16
61062,17
248831,28
142149,22
162168,23
178977,22
251155,26
217819,28
118678,21
36852,17
77500,21
159564,21
44394,19
189411,23
173298,23
166792,20
12327,14
171921,24
215436,24
231692,25
67758,17
168180,22
153850,23
167,5
44392,22
78467,16
72873,18
172152,25
6032,7
178906,20
54791,17
128716,17
56461,15
61458,22
163143,25
235211,25
115441,19
169420,21
125685,20
231795,24
1184,7
24469,14
54402,20
111083,24
145504,21
239219,21
6817,11
154370,21
4317,14
165286,23
217656,17
129049,23
56351,23
15876,17
156534,19
15834,14
189621,22
96645,17
93178,20
151811,21
73880,17
136272,22
113685,22
74727,20
123351,20
205553,21
54600,17
159699,20
143869,20
46018,15
228921,25
164130,19
77781,15
214340,23
224876,28
116876,18
177607,22
174390,22
56441,15
210861,21
185835,19
123254,24
66792,18
16034,14
166105,18
58329,19
231787,22
245265,24
193814,25
51610,14
221312,23
227236,21
186872,26
56556,16
84321,19
56884,19
239453,24
67946,15
30513,18
204160,22
220955,27
102593,20
203137,23
254684,33
161421,25
43180,15
109044,19
52797,16
108450,19
167899,22
148576,22
136787,18
56169,20
157381,20
85859,21
152302,23
237406,27
132848,21
179403,25
5949,12
226128,28
42522,18
205454,27
163750,24
162498,24
75587,13
216729,27
194621,24
97233,20
49386,17
17461,10
28406,14
100609,21
224072,27
7839,16
93911,20
150309,20
105962,21
214504,23
177394,18
175646,26
122062,21
146313,18
51868,19
68808,19
39993,19
175081,20
189345,25
259090,30
67461,21
207291,25
139955,17
136572,18
626,7
45058,20
187817,23
221564,24
225525,26
2492,11
20238,16
214904,24
33030,15
136802,21
111736,23
174565,22
13587,19
255174,34
121336,20
154257,22
255038,30
171444,23
222800,23
152027,18
166487,22
36615,20
137436,21
98560,18
192057,19
187917,22
202756,24
94217,17
223411,21
11480,15
22123,17
175823,25
248443,32
40950,19
201667,25
146664,21
131227,21
94173,16
124618,19
97765,19
160982,22
50218,14
208580,24
199588,26
134503,19
84191,17
98824,18
256146,27
184244,22
102355,22
184270,24
9687,14
64288,16
102090,17
193253,25
11640,11
215227,22
244622,29
33040,16
175365,22
114902,18
20376,20
66160,21
260142,32
208509,25
76343,19
137277,20
34987,12
176898,19
215600,27
10649,17
195958,24
15334,16
112926,20
186419,25
10931,11
232886,26
109138,16
82647,17
224289,24
158893,23
53551,23
237539,24
261988,24
46225,20
9433,16
25070,13
80979,21
165869,20
181792,24
204097,20
6224,11
37627,15
245427,26
81891,16
18148,19
59831,14
133269,16
191446,24
160445,23
123920,20
167423,24
206070,24
225839,28
158041,18
180033,21
189815,22
214976,25
14944,11
1397,10
102946,22
182004,22
214278,24
174753,26
258275,32
191004,24
229445,25
80506,13
229550,26
235317,23
204078,24
63522,17
126683,26
92832,18
249350,27
160552,18
121242,20
245417,23
76979,18
3328,15
111057,20
90568,15
180357,22
160619,23
71015,14
141223,18
19985,16
111344,19
114583,19
118611,24
122996,22
196086,21
105267,24
188624,23
243841,25
42964,20
146229,20
228358,22
52974,14
9789,15
143768,20
221353,22
72967,20
252038,26
163173,24
128598,22
177141,23
220397,25
256185,26
55737,15
17882,16
240406,24
60647,18
227859,24
30355,18
36989,13
114421,20
153236,21
101845,23
72573,21
29480,17
16186,10
53690,16
176468,22
201629,23
227776,26
207306,24
14390,11
123119,17
157590,20
127560,21
159961,21
210921,26
61194,21
233200,30
245009,27
87478,18
118433,19
145396,23
55643,16
235400,25
250874,25
73819,17
165939,15
62462,20
84294,15
72108,19
119532,15
170020,20
162182,22
32697,13
183814,25
33389,20
161603,21
178344,21
137569,16
60729,18
170827,24
214665,25
52035,19
39432,16
185959,24
181361,24
15703,16
204674,24
156785,20
36604,16
188113,22
32005,14
79878,18
61645,19
61723,16
152662,21
196407,22
59927,17
33320,13
126567,20
158929,22
244688,30
153213,26
78407,21
200669,26
201644,25
148577,22
216453,22
102804,20
250247,28
71679,13
141049,20
105791,25
244206,29
210929,24
125264,22
158312,20
2450,10
160771,24
218552,25
247791,29
248652,30
15772,15
184369,23
168780,21
11216,13
173670,23
185582,24
138057,17
172332,22
150987,22
47698,16
191811,23
98340,22
26609,12
181668,25
60841,16
143953,22
183860,23
180012,21
242448,26
226152,26
126583,21
238756,24
123629,21
173146,23
177366,21
202928,24
17232,12
223282,24
718,9
6090,10
150103,21
223786,27
83249,20
77677,16
217794,28
21075,15
57644,18
605,5
5030,11
142976,21
260750,40
205792,25
2618,9
177420,20
214496,22
98335,22
241995,28
50541,15
97749,20
212417,27
229697,20
146601,19
131010,21
48505,19
223529,22
128933,20
31784,16
1209,7
259306,36
239634,26
51482,15
82497,22
253136,24
32063,17
211891,25
85556,17
78997,21
76743,15
13026,16
135403,18
253809,28
255794,27
134660,19
82516,15
173951,19
110365,18
69124,18
127433,23
142835,18
191269,28
21914,13
139862,21
28999,12
111989,22
200944,23
100412,21
170786,20
9131,12
71721,15
69183,20
242428,26
249303,29
222589,21
218729,24
61420,19
17654,17
84703,19
17056,15
99846,18
40700,19
202767,26
36575,13
48510,19
142531,22
18176,17
259979,29
92369,22
71525,15
117117,19
53981,20
218324,24
255882,32
24325,15
131549,21
167357,26
167256,21
91768,13
170469,20
158338,22
149227,23
142660,21
62992,20
76248,17
248742,29
121917,20
89165,16
82995,17
216170,22
235592,28
169233,21
69990,21
87343,20
212569,24
73935,20
191046,24
158568,18
87374,21
135735,19
212879,25
261530,54
20794,13
29744,16
38038,19
144649,17
98895,21
213519,25
143080,23
204883,27
245509,28
177303,17
44638,15
195782,25
96496,19
214441,22
261136,40
156874,16
36911,17
40998,19
133475,21
208828,27
93324,17
106695,22
583,12
91163,19
119758,22
225085,23
110448,19
84329,22
145694,19
142388,19
181176,21
97185,18
217659,23
259199,30
151287,23
12700,14
11604,15
137563,21
35694,13
149028,23
258121,30
82574,12
21906,19
26221,13
197742,24
243676,26
120396,20
231303,22
223027,23
77869,20
158139,20
247836,26
2765,12
70418,19
170643,20
211615,26
137271,26
147837,19
138724,20
171860,20
86801,20
156166,21
105896,21
132069,19
16153,17
205528,24
234642,24
68019,22
137491,20
253392,29
7242,12
40795,16
120924,19
232764,24
194953,24
232118,26
131953,19
216486,27
210642,23
259795,29
46126,17
233869,22
148546,20
205441,21
121367,20
24130,16
182337,22
57483,21
102555,18
260291,30
70137,17
10146,13
21080,13
79452,16
13477,18
223231,22
176838,21
248344,30
171795,22
163299,20
113038,21
45413,18
40248,21
191454,24
5280,12
156217,21
251707,32
122995,20
140513,20
108247,21
188945,20
179824,22
131751,23
64768,13
211835,23
13,2
107209,20
205899,25
177520,24
261518,49
94996,18
96638,23
239098,24
222875,25
238833,26
187108,20
232391,25
154399,21
45014,18
122977,20
207653,25
28719,16
177194,22
102229,22
94617,19
99273,22
185377,25
138053,19
75324,23
72367,18
186712,25
161622,21
247861,28
87226,20
103974,23
163918,25
64750,21
27183,18
233227,26
128309,23
15758,16
197763,22
96953,22
160895,20
203753,24
42217,15
147771,21
13633,16
113745,21
96762,20
49303,22
200540,24
44679,15
5733,15
47833,18
65199,20
29410,13
66452,16
191119,21
148615,22
171831,22
29751,15
175276,19
78684,19
65192,19
95561,17
35691,18
65150,18
191967,21
72402,22
246246,26
261468,45
73293,15
100626,18
126676,20
29110,17
67696,19
211832,24
94389,18
249972,27
28002,13
89611,21
173688,18
89567,21
184668,18
7134,14
873,12
191253,23
118704,18
59897,18
58488,19
52708,19
55591,20
204727,25
39380,11
33509,16
61678,16
168819,22
167755,23
223518,27
153882,23
139693,25
80577,17
34220,21
135833,24
55965,17
219903,26
228902,25
222577,24
224086,26
254805,30
100600,16
250564,33
1323,7
249408,28
203559,23
116364,16
55758,18
13173,13
124012,18
65892,18
113725,19
102790,20
157694,21
103648,21
180418,22
255874,29
21638,15
8135,13
175747,23
190131,23
228265,25
194917,24
55037,18
122660,18
96281,20
177122,23
6428,12
146502,20
58179,19
155918,23
222861,24
3105,11
227530,24
198402,22
176349,23
41429,20
242732,24
236083,28
119659,21
46121,14
88019,17
126443,17
148953,20
141648,23
84301,21
126547,19
56429,18
11568,16
117044,19
227646,24
50528,17
27346,15
90794,17
173506,21
241185,28
167102,22
34438,15
202404,23
153737,21
222975,22
96937,20
148707,16
160751,25
214778,27
159245,21
10520,14
23696,17
220385,27
49999,19
69640,22
179943,23
48198,18
129709,24
203321,23
208534,21
162724,26
242589,27
177231,18
13977,15
100005,19
166476,19
181189,19
240034,28
144500,21
156383,23
48671,18
156141,22
258117,28
99822,19
203269,20
214346,26
261523,51
259221,33
93557,19
37378,17
242119,30
50516,16
223252,21
158428,23
49541,19
149648,23
14569,13
24291,14
233860,29
81597,21
54305,20
65516,21
30625,16
175423,22
217830,21
9715,13
210788,28
136346,23
125598,19
108509,21
187120,23
165252,22
217326,24
86537,15
234545,25
180128,26
235169,27
198256,21
39058,16
46856,15
45951,21
203935,25
102173,20
71061,19
253526,27
13150,11
214700,22
238442,27
228370,23
52715,15
111967,21
149957,22
3389,9
34647,17
165083,24
189600,20
151440,22
190149,26
8007,18
159908,22
53736,13
167512,23
51642,20
203056,25
139553,16
222614,24
187985,21
112152,21
219410,24
238915,27
237670,28
236249,25
69526,18
5885,14
91195,17
194569,25
71584,19
15714,11
135549,21
26313,14
173855,24
185389,25
146890,20
107506,21
226674,25
219280,23
74754,22
101734,21
5029,13
57355,15
139063,23
232540,29
14385,16
7705,13
74866,20
241624,26
82954,20
178237,25
238514,27
259099,28
202522,25
173235,20
188106,28
108029,13
69952,18
165470,23
236820,26
121706,18
28005,16
135651,14
111100,18
206915,21
121652,21
152138,24
216693,23
26675,15
257840,29
189025,25
188863,24
204306,25
138036,21
8340,14
217385,25
89347,20
59967,16
19552,14
129959,21
69282,19
199822,24
71725,19
7631,9
135934,21
7731,12
120644,21
139555,17
134917,23
159577,20
78366,21
210183,23
207463,24
68672,19
177153,22
1298,8
86290,24
119344,16
48710,18
123918,21
145378,19
103826,21
171948,24
227041,27
210508,27
178489,23
4778,9
82868,17
179919,24
158288,23
112701,21
260263,31
55297,13
154365,20
105856,21
101384,20
221065,24
95055,18
20570,12
164456,22
249316,24
82803,20
244733,26
148973,20
113291,19
108246,21
177264,20
100478,21
154659,22
130954,22
25501,18
55031,21
252101,29
190169,26
40503,16
122254,24
10115,12
110492,21
38664,13
165452,22
157789,19
153910,21
64317,19
241262,27
131760,24
97397,18
30664,21
139193,21
16689,16
141837,18
32799,15
255607,32
222135,27
26024,13
136585,20
100185,22
259521,31
66543,15
51469,14
33068,15
126225,21
136469,26
239646,24
120597,17
252963,32
171841,21
112250,21
58829,20
148783,21
11659,15
60526,19
90975,15
36112,16
193373,21
42699,21
244893,28
237964,29
159768,23
32146,19
260532,36
218255,23
224760,24
245327,28
100075,24
227280,24
154569,21
173223,19
41542,17
214041,25
258666,34
225923,26
82268,19
99386,22
255509,32
32871,16
70703,17
3520,12
38726,17
75249,22
9562,12
32669,17
65231,17
30742,20
128615,21
223393,25
238120,29
50884,18
85241,21
778,8
65739,19
3021,9
111974,21
227790,27
177013,22
107613,21
145562,21
233793,23
77961,16
44622,12
50393,19
202409,21
227867,24
180810,19
176817,24
104211,28
99740,20
104662,22
224244,23
180133,11
140923,21
15120,18
91525,22
109853,20
261739,26
118245,19
85645,18
64784,19
254884,30
160531,23
62743,18
78441,18
71288,18
108599,20
251330,29
152640,24
140818,21
141240,21
78421,18
46886,18
142246,23
195410,21
234840,26
122834,25
213852,29
569,6
91941,20
110169,20
8363,16
250960,27
135311,20
214563,24
148503,23
179949,23
163819,22
66979,22
247105,25
109764,16
21029,14
33707,20
29716,12
101241,23
165331,20
116998,16
98771,19
163654,21
219400,22
85484,17
161237,23
253240,25
251989,27
55164,18
137715,17
122220,17
182017,27
56311,17
86671,18
174248,20
34417,15
213593,24
105578,21
37890,18
170102,23
170805,19
15665,14
69036,17
96260,21
160730,21
221838,23
209033,25
70931,18
213283,26
253379,30
87156,20
116266,19
193955,21
183626,23
200369,23
258625,27
107961,18
165363,23
158334,20
215846,24
165340,23
28420,19
103707,19
231960,27
57518,17
52175,18
137921,21
81782,19
48632,15
9275,14
126421,19
187343,20
224686,24
17130,11
66492,16
111325,18
83582,19
57830,17
87179,20
241135,24
228644,25
18986,16
122415,18
91789,22
157465,23
5578,12
170390,19
1991,11
207041,25
158409,19
86315,22
102595,22
99100,22
159037,22
198945,26
112364,22
207226,23
245578,31
45022,14
8911,13
78658,21
39992,19
121260,20
94525,20
22770,16
153184,23
9160,10
90886,18
201353,24
207604,27
218288,28
81901,19
30860,17
61610,12
118519,21
52048,19
77593,17
85545,21
225328,25
98342,18
210681,25
53698,21
231045,23
222427,23
114587,25
259355,32
187654,20
158117,23
55263,21
34809,20
136024,21
54444,21
260559,33
204490,24
61316,17
84602,22
221835,25
95628,18
164381,21
195326,18
212828,26
104124,22
198140,20
98309,22
34338,16
63567,20
112596,22
22812,12
18544,10
161408,23
106978,19
171894,22
94043,17
207124,24
142578,20
179672,22
143664,22
194718,19
71733,20
211017,22
108770,24
227084,23
157724,20
198530,21
212220,22
251175,27
24295,17
87177,19
91526,20
188519,21
183641,23
87011,16
213371,22
208297,23
148791,17
58750,15
120657,20
229104,24
258950,30
103098,16
63403,21
79317,16
1939,8
100730,17
163377,22
128361,25
155366,20
207579,26
60554,17
173184,21
21194,20
25072,15
32023,15
172529,20
75503,21
179820,23
100995,19
177710,25
100979,22
70331,20
39353,16
190161,22
189250,20
56732,17
49283,19
87264,20
187534,22
93418,17
64043,23
157801,20
206665,23
248445,32
140669,23
33996,14
104550,18
138005,19
231579,24
16492,15
197910,20
81577,17
100070,20
165657,22
112053,20
173172,19
125020,27
216352,23
205784,21
69981,18
166248,20
58462,18
259766,30
225122,27
121836,17
103039,18
255958,28
64029,17
118610,24
137688,21
79014,21
31779,18
43326,18
31219,13
176316,19
197483,19
182416,19
27527,12
82599,21
227786,26
166084,21
58909,22
164497,22
176344,22
24669,13
239276,24
58972,19
88906,19
225653,28
48480,17
252113,29
78397,15
112764,20
114344,19
118023,23
219896,26
126085,16
188548,23
61748,19
244793,29
243308,27
75831,18
229723,29
230097,25
258663,32
82296,17
42303,17
193538,24
42107,17
97569,21
2690,13
1889,10
191853,23
178380,24
134128,20
60311,21
237031,23
103794,17
204381,25
238128,27
129045,18
65858,20
253902,30
103078,20
81799,20
82223,18
73704,21
160276,25
255486,29
58140,18
86468,20
233925,29
8958,12
74722,20
86492,19
261150,40
170003,24
251361,31
162349,18
208560,23
183691,18
109249,19
189473,23
190660,21
187671,22
39224,15
70877,17
207242,21
97986,17
262003,29
253820,30
157383,25
3989,9
125766,20
227168,27
105775,17
147992,21
23919,17
81703,20
58760,18
168790,21
98790,23
261760,25
131641,22
8818,13
261411,43
20393,13
230537,22
97004,16
104443,19
19203,15
146461,21
159147,24
246893,25
4561,10
121111,21
211775,22
109454,17
77213,16
190535,22
232144,25
68621,11
90422,17
160543,22
210913,25
128287,19
194511,24
162960,21
165374,22
131794,19
32687,16
106417,20
259220,33
201211,22
180165,24
19385,14
152477,23
141490,21
17625,16
95249,20
92642,19
98148,17
261268,44
175166,21
119158,22
107060,17
62494,19
135522,18
172232,24
8970,12
135,6
211220,21
66178,18
205805,24
245189,27
12333,16
92802,17
52092,22
37604,15
31389,18
56628,19
226988,24
198498,26
83497,16
97598,19
139334,22
192017,23
120285,20
247060,29
46195,14
118068,21
184685,24
229407,30
212702,21
81877,23
10737,16
144338,25
176292,23
259861,32
247038,29
38134,14
80261,18
218216,24
167149,23
30798,19
204099,21
14054,17
66528,22
121599,20
241285,22
23080,14
250060,28
100516,20
187004,26
140015,21
100564,17
141972,21
227094,23
97174,17
89118,16
253321,24
169270,21
244289,25
22915,19
85375,18
80492,16
91961,21
79212,21
137496,21
133729,18
9831,15
252791,26
56937,19
171049,22
121786,23
234231,25
37301,14
1942,8
237316,23
3523,12
101989,19
261390,43
70031,15
119128,20
206271,22
194305,18
261825,24
52757,16
11791,11
23047,16
124129,21
69437,20
59602,24
52605,20
237381,24
220922,24
230471,25
233939,19
253862,29
23578,16
118921,22
107364,18
69113,20
4278,10
247364,31
33268,18
223589,22
189132,23
130406,23
228319,28
212687,26
199543,26
26826,17
165600,22
199553,24
85452,20
251662,26
48976,19
192281,25
216073,21
73657,19
144365,19
61640,14
251229,27
232322,30
257013,23
45191,13
117403,20
178470,22
156096,23
186506,25
13625,12
25889,14
82950,19
231842,28
172754,22
113406,21
257188,29
96745,16
221182,23
64878,13
23034,15
5720,16
19749,16
195725,22
253578,28
49995,19
19081,10
75658,17
252166,28
147025,25
117865,22
144584,22
84845,22
118863,19
240018,26
180238,22
24834,12
65880,20
256617,25
70770,21
138980,18
246654,25
46507,17
175786,22
18752,15
27389,15
143079,19
185903,21
213562,25
8798,12
184115,18
248418,26
170227,22
202287,20
177275,23
165398,18
216134,25
248499,30
110397,15
88426,19
214554,21
42432,21
65127,22
11401,13
107402,21
156708,19
7598,16
14784,15
200693,22
81589,17
71004,20
184939,24
94850,21
175620,20
232158,26
146842,21
235353,25
32564,16
46936,17
109630,18
26412,16
50992,19
127532,22
205416,24
238539,29
115077,18
226298,22
148657,17
220560,23
131485,20
214882,22
182112,22
260662,31
236847,27
153250,25
116068,21
7960,15
245788,28
71925,19
159736,18
177073,20
158437,20
154215,22
216214,24
219356,26
100548,19
96788,23
254437,29
3382,11
84003,15
217685,27
115142,21
24596,18
62707,17
156654,23
10014,12
80783,18
82823,20
106066,21
218733,21
167402,21
94404,17
95697,22
131255,22
181384,22
31546,19
229552,23
30167,20
239102,23
222323,25
254210,31
198881,21
59919,21
174898,25
62455,15
147779,22
258413,25
158743,20
98035,22
163395,22
224716,24
8900,16
165419,23
105915,20
219709,21
76318,19
211570,24
17850,16
121514,19
16839,17
36160,19
131766,19
156286,18
31729,16
204,5
26263,11
24462,13
70114,18
90283,18
15888,15
6238,14
182457,25
227614,25
29050,16
236375,27
173573,23
39389,19
217277,24
17563,16
46099,14
93772,15
223054,24
82527,19
117274,23
181873,23
197430,27
119141,24
107530,20
51710,19
73733,15
9457,12
161227,18
238168,23
37508,16
236790,30
170051,21
